ip,attacks,risk_score,risk_level,risk_reasons,asn,asn_name,asn_org,asn_source,rdap_source,tor_exit,spamhaus_drop,spamhaus_asndrop,feed_hits,bph_flag,bph_label,bph_confidence,bph_note
181.26.87.116,31,25,low,repeated_attacks_ge_10,AS22927,22927,Telefonica de Argentina,team-cymru-dns,rdap.org,False,False,False,,False,,,
185.122.164.213,31,25,low,repeated_attacks_ge_10,AS49683,,,team-cymru-dns,none,False,False,False,,False,,,
185.122.166.243,31,25,low,repeated_attacks_ge_10,AS49683,,,team-cymru-dns,none,False,False,False,,False,,,
186.130.152.146,31,25,low,repeated_attacks_ge_10,AS22927,22927,Telefonica de Argentina,team-cymru-dns,rdap.org,False,False,False,,False,,,
193.163.125.254,31,25,low,repeated_attacks_ge_10,AS211298,DRIFTNET,Driftnet Hostmaster,team-cymru-dns,rdap.org,False,False,False,,False,,,
20.65.193.233,31,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
103.9.204.51,30,25,low,repeated_attacks_ge_10,AS135905,,,team-cymru-dns,none,False,False,False,,False,,,
109.123.238.248,30,25,low,repeated_attacks_ge_10,AS141995,CAPL-AS-AP,Contabo Asia Private Limited,team-cymru-dns,rdap.org,False,False,False,,False,,,
109.205.180.231,30,25,low,repeated_attacks_ge_10,AS51167,CONTABO,Johannes Selg,team-cymru-dns,rdap.org,False,False,False,,False,,,
124.29.223.165,30,25,low,repeated_attacks_ge_10,AS9541,CYBERNET-AP,Cyber Internet Services (Private) Limited,team-cymru-dns,rdap.org,False,False,False,,False,,,
125.209.66.202,30,25,low,repeated_attacks_ge_10,AS135523,MULTINET-IE-AS-AP,IP CORE,team-cymru-dns,rdap.org,False,False,False,,False,,,
125.74.27.172,30,25,low,repeated_attacks_ge_10,AS141998,,,team-cymru-dns,none,False,False,False,,False,,,
140.255.117.54,30,25,low,repeated_attacks_ge_10,AS4134,CHINANET-BACKBONE,Chinanet Hostmaster,team-cymru-dns,rdap.org,False,False,False,,False,,,
141.101.5.129,30,25,low,repeated_attacks_ge_10,AS31272,WILDPARK-AS,Alexander A. Lapidus,team-cymru-dns,rdap.org,False,False,False,,False,,,
152.32.215.244,30,25,low,repeated_attacks_ge_10,AS135377,,,team-cymru-dns,none,False,False,False,,False,,,
185.122.166.98,30,25,low,repeated_attacks_ge_10,AS49683,,,team-cymru-dns,none,False,False,False,,False,,,
190.104.32.86,30,25,low,repeated_attacks_ge_10,AS52363,52363,Jumpnet Soluciones de Internet S.R.L.,team-cymru-dns,rdap.org,False,False,False,,False,,,
209.141.46.172,30,25,low,repeated_attacks_ge_10,AS53667,PONYNET,FranTech Solutions,team-cymru-dns,rdap.org,False,False,False,,False,,,
31.25.235.235,30,25,low,repeated_attacks_ge_10,AS49683,,,team-cymru-dns,none,False,False,False,,False,,,
31.25.239.91,30,25,low,repeated_attacks_ge_10,AS49683,,,team-cymru-dns,none,False,False,False,,False,,,
40.124.175.251,30,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
5.37.233.240,30,25,low,repeated_attacks_ge_10,AS28885,OMANTEL-NAP-AS,AS8529-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
51.79.199.10,30,25,low,repeated_attacks_ge_10,AS16276,,,team-cymru-dns,none,False,False,False,,False,,,
51.79.212.48,30,25,low,repeated_attacks_ge_10,AS16276,,,team-cymru-dns,none,False,False,False,,False,,,
178.126.10.127,29,25,low,repeated_attacks_ge_10,AS6697,BELPAK-AS,AS6697-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
205.210.31.248,29,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
31.14.32.4,29,25,low,repeated_attacks_ge_10,AS201401,NewVM-AS,mnt-nl-newvm-1,team-cymru-dns,rdap.org,False,False,False,,False,,,
66.132.186.181,29,25,low,repeated_attacks_ge_10,AS398324,,,team-cymru-dns,none,False,False,False,,False,,,
68.45.32.107,29,25,low,repeated_attacks_ge_10,AS7922,COMCAST-7922,"Comcast Cable Communications, LLC",team-cymru-dns,rdap.org,False,False,False,,False,,,
85.217.149.40,29,25,low,repeated_attacks_ge_10,AS209334,MODAT-01,lir-nl-modat-1-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
149.120.112.58,28,25,low,repeated_attacks_ge_10,AS15081,OMNI-FIBER,Omni Fiber,team-cymru-dns,rdap.org,False,False,False,,False,,,
178.44.100.88,28,25,low,repeated_attacks_ge_10,AS12389,ROSTELECOM-AS,PJSC Rostelecom,team-cymru-dns,rdap.org,False,False,False,,False,,,
183.229.128.115,28,25,low,repeated_attacks_ge_10,AS9808,,,team-cymru-dns,none,False,False,False,,False,,,
186.57.209.109,28,25,low,repeated_attacks_ge_10,AS22927,22927,Telefonica de Argentina,team-cymru-dns,rdap.org,False,False,False,,False,,,
189.142.64.97,28,25,low,repeated_attacks_ge_10,AS8151,8151,Uninet S.A. de C.V.,team-cymru-dns,rdap.org,False,False,False,,False,,,
195.26.18.106,28,25,low,repeated_attacks_ge_10,AS212617,ALDEN-AS,ALDEN-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
196.235.147.172,28,25,low,repeated_attacks_ge_10,AS37492,ORG-OT3-AFRINIC,Orange Tunisie,team-cymru-dns,rdap.org,False,False,False,,False,,,
3.131.24.55,28,25,low,repeated_attacks_ge_10,AS16509,,,team-cymru-dns,none,False,False,False,,False,,,
31.41.66.151,28,25,low,repeated_attacks_ge_10,AS50648,UAINET-AS,PE UAinet,team-cymru-dns,rdap.org,False,False,False,,False,,,
85.217.149.46,28,25,low,repeated_attacks_ge_10,AS209334,MODAT-01,lir-nl-modat-1-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
148.222.130.250,27,25,low,repeated_attacks_ge_10,AS14593,,,team-cymru-dns,none,False,False,False,,False,,,
186.57.203.162,27,25,low,repeated_attacks_ge_10,AS22927,22927,Telefonica de Argentina,team-cymru-dns,rdap.org,False,False,False,,False,,,
195.211.252.193,27,25,low,repeated_attacks_ge_10,AS50204,ARHAT-AS,ARHAT-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
201.180.117.38,27,25,low,repeated_attacks_ge_10,AS22927,22927,Telefonica de Argentina,team-cymru-dns,rdap.org,False,False,False,,False,,,
213.32.122.82,27,25,low,repeated_attacks_ge_10,AS16276,,,team-cymru-dns,none,False,False,False,,False,,,
5.135.22.143,27,25,low,repeated_attacks_ge_10,AS16276,,,team-cymru-dns,none,False,False,False,,False,,,
76.36.155.157,27,25,low,repeated_attacks_ge_10,AS11426,,,team-cymru-dns,none,False,False,False,,False,,,
85.217.149.35,27,25,low,repeated_attacks_ge_10,AS209334,MODAT-01,lir-nl-modat-1-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
85.217.149.4,27,25,low,repeated_attacks_ge_10,AS209334,MODAT-01,lir-nl-modat-1-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
89.43.133.113,27,25,low,repeated_attacks_ge_10,AS216472,HS-SYR,Admin,team-cymru-dns,rdap.org,False,False,False,,False,,,
91.196.152.196,27,25,low,repeated_attacks_ge_10,AS213412,ONYPHE,Admin,team-cymru-dns,rdap.org,False,False,False,,False,,,
91.218.89.52,27,25,low,repeated_attacks_ge_10,AS39199,,,team-cymru-dns,none,False,False,False,,False,,,
102.214.117.198,26,25,low,repeated_attacks_ge_10,AS329126,ORG-IPL6-AFRINIC,Pierre Lightfoot,team-cymru-dns,rdap.org,False,False,False,,False,,,
176.107.252.96,26,25,low,repeated_attacks_ge_10,AS57798,IT-NET-LTD-AS,Karpalin V,team-cymru-dns,rdap.org,False,False,False,,False,,,
176.208.33.127,26,25,low,repeated_attacks_ge_10,AS12389,ROSTELECOM-AS,PJSC Rostelecom,team-cymru-dns,rdap.org,False,False,False,,False,,,
179.38.168.159,26,25,low,repeated_attacks_ge_10,AS22927,22927,Telefonica de Argentina,team-cymru-dns,rdap.org,False,False,False,,False,,,
185.242.226.59,26,25,low,repeated_attacks_ge_10,AS202425,,,team-cymru-dns,none,False,False,False,,False,,,
190.104.37.44,26,25,low,repeated_attacks_ge_10,AS52363,52363,Jumpnet Soluciones de Internet S.R.L.,team-cymru-dns,rdap.org,False,False,False,,False,,,
190.17.122.20,26,25,low,repeated_attacks_ge_10,AS7303,7303,Telecom Argentina S.A.,team-cymru-dns,rdap.org,False,False,False,,False,,,
200.83.17.22,26,25,low,repeated_attacks_ge_10,AS22047,22047,VTR BANDA ANCHA S.A.,team-cymru-dns,rdap.org,False,False,False,,False,,,
34.120.127.130,26,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
35.195.133.74,26,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
37.53.100.69,26,25,low,repeated_attacks_ge_10,AS6849,UKRTELNET,Remiga Alexander,team-cymru-dns,rdap.org,False,False,False,,False,,,
40.124.168.253,26,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
40.124.175.86,26,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
45.190.2.206,26,25,low,repeated_attacks_ge_10,AS268945,ASN268945,Boa vista Net Ltda - me,team-cymru-dns,rdap.org,False,False,False,,False,,,
46.149.190.238,26,25,low,repeated_attacks_ge_10,AS197522,ISP-KIM-NET,Marian Kasko,team-cymru-dns,rdap.org,False,False,False,,False,,,
76.227.103.194,26,25,low,repeated_attacks_ge_10,AS7018,,,team-cymru-dns,none,False,False,False,,False,,,
76.36.191.6,26,25,low,repeated_attacks_ge_10,AS11426,,,team-cymru-dns,none,False,False,False,,False,,,
85.217.149.2,26,25,low,repeated_attacks_ge_10,AS209334,MODAT-01,lir-nl-modat-1-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
87.124.123.70,26,25,low,repeated_attacks_ge_10,AS132280,SYMPHONY-AP-TH,IRT-SYMPHONY-TH,team-cymru-dns,rdap.org,False,False,False,,False,,,
89.107.204.193,26,25,low,repeated_attacks_ge_10,AS29226,MASTERTEL-AS,MASTERTEL-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
95.155.151.24,26,25,low,repeated_attacks_ge_10,AS40662,,,team-cymru-dns,none,False,False,False,,False,,,
135.237.126.203,25,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
138.186.154.45,25,25,low,repeated_attacks_ge_10,AS263818,,,team-cymru-dns,none,False,False,False,,False,,,
143.0.67.77,25,25,low,repeated_attacks_ge_10,AS272006,272006,DOVA SRL,team-cymru-dns,rdap.org,False,False,False,,False,,,
148.227.69.202,25,25,low,repeated_attacks_ge_10,AS14593,,,team-cymru-dns,none,False,False,False,,False,,,
172.232.108.36,25,25,low,repeated_attacks_ge_10,AS63949,AKAMAI-LINODE-AP,LINODE LLC - network administrator,team-cymru-dns,rdap.org,False,False,False,,False,,,
173.17.142.69,25,25,low,repeated_attacks_ge_10,AS30036,MEDIACOM-ENTERPRISE-BUSINESS,Mediacom Communications Corp,team-cymru-dns,rdap.org,False,False,False,,False,,,
174.96.138.48,25,25,low,repeated_attacks_ge_10,AS10796,,,team-cymru-dns,none,False,False,False,,False,,,
180.167.128.203,25,25,low,repeated_attacks_ge_10,AS4812,,,team-cymru-dns,none,False,False,False,,False,,,
181.116.252.5,25,25,low,repeated_attacks_ge_10,AS11664,,,team-cymru-dns,none,False,False,False,,False,,,
190.122.223.53,25,25,low,repeated_attacks_ge_10,AS263223,263223,SATELITES Y TELECOMUNICACIONES C.A,team-cymru-dns,rdap.org,False,False,False,,False,,,
190.31.205.149,25,25,low,repeated_attacks_ge_10,AS7303,7303,Telecom Argentina S.A.,team-cymru-dns,rdap.org,False,False,False,,False,,,
20.65.193.213,25,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
202.166.164.46,25,25,low,repeated_attacks_ge_10,AS55501,CONNECTEL-PK,IP Control,team-cymru-dns,rdap.org,False,False,False,,False,,,
212.112.100.144,25,25,low,repeated_attacks_ge_10,AS12764,AKNET-AS,AS12764-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
35.150.128.153,25,25,low,repeated_attacks_ge_10,AS20115,CHARTER-20115,Charter Communications LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
38.183.80.36,25,25,low,repeated_attacks_ge_10,AS52307,52307,CORPICO LTDA,team-cymru-dns,rdap.org,False,False,False,,False,,,
39.35.76.85,25,25,low,repeated_attacks_ge_10,AS17557,PKTELECOM-AS-PK,Munir Ahmed,team-cymru-dns,rdap.org,False,False,False,,False,,,
40.119.43.133,25,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
40.124.185.240,25,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
41.135.120.25,25,25,low,repeated_attacks_ge_10,AS20011,ORG-DD1-AFRINIC,Elne Kramer,team-cymru-dns,rdap.org,False,False,False,,False,,,
45.125.4.252,25,25,low,repeated_attacks_ge_10,AS133384,,,team-cymru-dns,none,False,False,False,,False,,,
45.169.99.238,25,25,low,repeated_attacks_ge_10,AS267790,267790,NET ISP S.A.S,team-cymru-dns,rdap.org,False,False,False,,False,,,
74.131.153.138,25,25,low,repeated_attacks_ge_10,AS10796,,,team-cymru-dns,none,False,False,False,,False,,,
79.192.31.35,25,25,low,repeated_attacks_ge_10,AS3320,,,team-cymru-dns,none,False,False,False,,False,,,
88.227.91.84,25,25,low,repeated_attacks_ge_10,AS9121,TTNet,AS9121-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
91.200.52.207,25,25,low,repeated_attacks_ge_10,AS43786,STCOMUA-AS,mnt-ua-utg-1,team-cymru-dns,rdap.org,False,False,False,,False,,,
113.137.42.94,24,25,low,repeated_attacks_ge_10,AS134768,,,team-cymru-dns,none,False,False,False,,False,,,
162.216.149.247,24,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
188.119.38.82,24,25,low,repeated_attacks_ge_10,AS12735,ASTurkNet,MNT-TURKNET-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
195.87.98.235,24,25,low,repeated_attacks_ge_10,AS15924,BORUSANTELEKOM-AS,Borusan Telekom Backbone Group,team-cymru-dns,rdap.org,False,False,False,,False,,,
20.102.117.125,24,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
20.64.104.27,24,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
20.64.105.124,24,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
20.64.106.18,24,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
40.160.62.6,24,25,low,repeated_attacks_ge_10,AS16276,,,team-cymru-dns,none,False,False,False,,False,,,
45.188.243.97,24,25,low,repeated_attacks_ge_10,AS269561,,,team-cymru-dns,none,False,False,False,,False,,,
5.134.48.9,24,25,low,repeated_attacks_ge_10,AS39232,UNINET,Teymur Mekhtiyev,team-cymru-dns,rdap.org,False,False,False,,False,,,
51.81.37.150,24,25,low,repeated_attacks_ge_10,AS16276,,,team-cymru-dns,none,False,False,False,,False,,,
61.250.204.244,24,25,low,repeated_attacks_ge_10,AS38661,HCLC-AS-KR-KR,AS Manager,team-cymru-dns,rdap.org,False,False,False,,False,,,
65.49.1.162,24,25,low,repeated_attacks_ge_10,AS6939,HURRICANE,Hurricane Electric LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
85.217.149.47,24,25,low,repeated_attacks_ge_10,AS209334,MODAT-01,lir-nl-modat-1-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
91.92.47.19,24,25,low,repeated_attacks_ge_10,AS197170,TECHTIES-AS,TechTies Inc.,team-cymru-dns,rdap.org,False,False,False,,False,,,
95.46.129.143,24,25,low,repeated_attacks_ge_10,AS56361,,,team-cymru-dns,none,False,False,False,,False,,,
132.255.200.51,23,25,low,repeated_attacks_ge_10,AS263720,263720,SURPORAIRE SA,team-cymru-dns,rdap.org,False,False,False,,False,,,
135.237.123.254,23,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
185.180.141.35,23,25,low,repeated_attacks_ge_10,AS21859,ZEN-ECN,Zenlayer Inc,team-cymru-dns,rdap.org,False,False,False,,False,,,
185.223.235.8,23,25,low,repeated_attacks_ge_10,AS25369,BANDWIDTH-AS,HYDRA-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
190.236.202.53,23,25,low,repeated_attacks_ge_10,AS6147,6147,INTEGRATEL PERÚ S.A.A.,team-cymru-dns,rdap.org,False,False,False,,False,,,
20.163.13.114,23,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
64.62.156.172,23,25,low,repeated_attacks_ge_10,AS6939,HURRICANE,Hurricane Electric LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
65.49.1.240,23,25,low,repeated_attacks_ge_10,AS6939,HURRICANE,Hurricane Electric LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
93.90.78.160,23,25,low,repeated_attacks_ge_10,AS60508,PinosPuente-AS,Enrique Lopez Sierra,team-cymru-dns,rdap.org,False,False,False,,False,,,
113.199.226.187,22,25,low,repeated_attacks_ge_10,AS23752,NPTELECOM-NP-AS,IRT-NPTELECOM-NP,team-cymru-dns,rdap.org,False,False,False,,False,,,
147.185.132.234,22,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
172.235.41.245,22,25,low,repeated_attacks_ge_10,AS63949,AKAMAI-LINODE-AP,LINODE LLC - network administrator,team-cymru-dns,rdap.org,False,False,False,,False,,,
185.12.59.118,22,25,low,repeated_attacks_ge_10,AS50304,BLIX,BLIX,team-cymru-dns,rdap.org,False,False,False,,False,,,
20.118.241.146,22,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
219.139.136.2,22,25,low,repeated_attacks_ge_10,AS4134,CHINANET-BACKBONE,Chinanet Hostmaster,team-cymru-dns,rdap.org,False,False,False,,False,,,
34.140.37.140,22,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
40.119.40.156,22,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
65.49.1.234,22,25,low,repeated_attacks_ge_10,AS6939,HURRICANE,Hurricane Electric LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
66.132.172.189,22,25,low,repeated_attacks_ge_10,AS398324,,,team-cymru-dns,none,False,False,False,,False,,,
85.217.149.39,22,25,low,repeated_attacks_ge_10,AS209334,MODAT-01,lir-nl-modat-1-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
156.225.1.10,21,25,low,repeated_attacks_ge_10,AS9465,,,team-cymru-dns,none,False,False,False,,False,,,
156.225.1.31,21,25,low,repeated_attacks_ge_10,AS9465,,,team-cymru-dns,none,False,False,False,,False,,,
165.245.212.223,21,25,low,repeated_attacks_ge_10,AS14061,DIGITALOCEAN-ASN,"DigitalOcean, LLC",team-cymru-dns,rdap.org,False,False,False,,False,,,
168.196.35.88,21,25,low,repeated_attacks_ge_10,AS52436,,,team-cymru-dns,none,False,False,False,,False,,,
186.96.37.123,21,25,low,repeated_attacks_ge_10,AS22884,22884,"TOTAL PLAY TELECOMUNICACIONES, S.A.P.I. DE C.V.",team-cymru-dns,rdap.org,False,False,False,,False,,,
20.65.195.38,21,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
205.237.105.132,21,25,low,repeated_attacks_ge_10,AS61254,ESTOXY-OU,ESTOXY-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
45.156.128.251,21,25,low,repeated_attacks_ge_10,AS211680,AS-BITSIGHT,Data Operations,team-cymru-dns,rdap.org,False,False,False,,False,,,
45.205.1.247,21,25,low,repeated_attacks_ge_10,AS215925,VPSVAULTHOST,Administration,team-cymru-dns,rdap.org,False,False,False,,False,,,
66.132.186.184,21,25,low,repeated_attacks_ge_10,AS398324,,,team-cymru-dns,none,False,False,False,,False,,,
78.190.132.139,21,25,low,repeated_attacks_ge_10,AS9121,TTNet,AS9121-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
85.217.149.32,21,25,low,repeated_attacks_ge_10,AS209334,MODAT-01,lir-nl-modat-1-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
101.89.148.7,20,25,low,repeated_attacks_ge_10,AS4811,CHINANET-SHANGHAI-MAN,Wu Xiao Li,team-cymru-dns,rdap.org,False,False,False,,False,,,
103.179.190.58,20,25,low,repeated_attacks_ge_10,AS131353,NHANHOA-AS-VN,IRT-VNNIC-AP,team-cymru-dns,rdap.org,False,False,False,,False,,,
103.203.57.3,20,25,low,repeated_attacks_ge_10,AS136180,IPIP-CN,IRT-IPIP-CN,team-cymru-dns,rdap.org,False,False,False,,False,,,
143.105.152.119,20,25,low,repeated_attacks_ge_10,AS14593,,,team-cymru-dns,none,False,False,False,,False,,,
179.42.170.31,20,25,low,repeated_attacks_ge_10,AS52436,,,team-cymru-dns,none,False,False,False,,False,,,
185.180.141.34,20,25,low,repeated_attacks_ge_10,AS21859,ZEN-ECN,Zenlayer Inc,team-cymru-dns,rdap.org,False,False,False,,False,,,
185.221.237.98,20,25,low,repeated_attacks_ge_10,AS212552,BitCommand,BITADM,team-cymru-dns,rdap.org,False,False,False,,False,,,
186.47.72.190,20,25,low,repeated_attacks_ge_10,AS28006,28006,CORPORACION NACIONAL DE TELECOMUNICACIONES - CNT EP,team-cymru-dns,rdap.org,False,False,False,,False,,,
190.162.210.77,20,25,low,repeated_attacks_ge_10,AS22047,22047,VTR BANDA ANCHA S.A.,team-cymru-dns,rdap.org,False,False,False,,False,,,
20.51.234.214,20,25,low,repeated_attacks_ge_10,AS8075,,,team-cymru-dns,none,False,False,False,,False,,,
200.7.146.49,20,25,low,repeated_attacks_ge_10,AS52397,,,team-cymru-dns,none,False,False,False,,False,,,
210.87.93.41,20,25,low,repeated_attacks_ge_10,AS149360,IDNIC-INTELMEDIA-AS-ID,IRT-INTELMEDIA-ID,team-cymru-dns,rdap.org,False,False,False,,False,,,
65.49.1.122,20,25,low,repeated_attacks_ge_10,AS6939,HURRICANE,Hurricane Electric LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
85.217.149.42,20,25,low,repeated_attacks_ge_10,AS209334,MODAT-01,lir-nl-modat-1-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
85.217.149.57,20,25,low,repeated_attacks_ge_10,AS209334,MODAT-01,lir-nl-modat-1-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
91.196.152.113,20,25,low,repeated_attacks_ge_10,AS213412,ONYPHE,Admin,team-cymru-dns,rdap.org,False,False,False,,False,,,
94.253.70.194,20,25,low,repeated_attacks_ge_10,AS21453,,,team-cymru-dns,none,False,False,False,,False,,,
104.248.127.231,19,25,low,repeated_attacks_ge_10,AS14061,DIGITALOCEAN-ASN,"DigitalOcean, LLC",team-cymru-dns,rdap.org,False,False,False,,False,,,
111.231.101.182,19,25,low,repeated_attacks_ge_10,AS45090,TENCENT-NET-AP,Jsquare Wu,team-cymru-dns,rdap.org,False,False,False,,False,,,
123.58.212.136,19,25,low,repeated_attacks_ge_10,AS135377,,,team-cymru-dns,none,False,False,False,,False,,,
147.185.132.64,19,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
147.185.133.98,19,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
156.225.1.32,19,25,low,repeated_attacks_ge_10,AS9465,,,team-cymru-dns,none,False,False,False,,False,,,
164.92.232.89,19,25,low,repeated_attacks_ge_10,AS14061,DIGITALOCEAN-ASN,"DigitalOcean, LLC",team-cymru-dns,rdap.org,False,False,False,,False,,,
172.234.197.89,19,25,low,repeated_attacks_ge_10,AS63949,AKAMAI-LINODE-AP,LINODE LLC - network administrator,team-cymru-dns,rdap.org,False,False,False,,False,,,
190.153.22.137,19,25,low,repeated_attacks_ge_10,AS11562,,,team-cymru-dns,none,False,False,False,,False,,,
198.199.123.141,19,25,low,repeated_attacks_ge_10,AS14061,DIGITALOCEAN-ASN,"DigitalOcean, LLC",team-cymru-dns,rdap.org,False,False,False,,False,,,
2.176.195.79,19,25,low,repeated_attacks_ge_10,AS12880,,,team-cymru-dns,none,False,False,False,,False,,,
207.175.222.225,19,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
212.164.185.176,19,25,low,repeated_attacks_ge_10,AS12389,ROSTELECOM-AS,PJSC Rostelecom,team-cymru-dns,rdap.org,False,False,False,,False,,,
212.64.199.194,19,25,low,repeated_attacks_ge_10,AS197450,,,team-cymru-dns,none,False,False,False,,False,,,
45.128.233.90,19,25,low,repeated_attacks_ge_10,AS197450,,,team-cymru-dns,none,False,False,False,,False,,,
65.49.1.192,19,25,low,repeated_attacks_ge_10,AS6939,HURRICANE,Hurricane Electric LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
69.77.136.178,19,25,low,repeated_attacks_ge_10,AS23118,,,team-cymru-dns,none,False,False,False,,False,,,
85.215.181.244,19,25,low,repeated_attacks_ge_10,AS8560,IONOS-AS,AS8560-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
85.217.149.17,19,25,low,repeated_attacks_ge_10,AS209334,MODAT-01,lir-nl-modat-1-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
85.217.149.45,19,25,low,repeated_attacks_ge_10,AS209334,MODAT-01,lir-nl-modat-1-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
85.217.149.56,19,25,low,repeated_attacks_ge_10,AS209334,MODAT-01,lir-nl-modat-1-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
103.75.183.211,18,25,low,repeated_attacks_ge_10,AS151858,INTERDIGI-VN,IRT-VNNIC-AP,team-cymru-dns,rdap.org,False,False,False,,False,,,
134.122.47.196,18,25,low,repeated_attacks_ge_10,AS14061,DIGITALOCEAN-ASN,"DigitalOcean, LLC",team-cymru-dns,rdap.org,False,False,False,,False,,,
147.185.132.237,18,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
152.53.148.66,18,25,low,repeated_attacks_ge_10,AS197540,netcup-AS,NETCUP-MNT,team-cymru-dns,rdap.org,False,False,False,,False,,,
185.189.182.234,18,25,low,repeated_attacks_ge_10,AS215747,,,team-cymru-dns,none,False,False,False,,False,,,
207.175.131.170,18,25,low,repeated_attacks_ge_10,AS396982,GOOGLE-CLOUD-PLATFORM,Google LLC,team-cymru-dns,rdap.org,False,False,False,,False,,,
3.142.170.60,18,25,low,repeated_attacks_ge_10,AS16509,,,team-cymru-dns,none,False,False,False,,False,,,
